0,0,81
0,0,21
0,0,20
0,0,25
0,0,43
0,0,24
0,0,37
0,0,34
0,0,21
0,0,18
0,0,39
0,0,41
0,0,41
0,0,39
0,0,25
0,0,40
0,0,39
0,0,25
0,0,32
0,0,26
0,0,28
0,0,24
0,0,47
0,0,33
0,46.3968,24
0,46.3968,41
0,46.3968,41
0,46.3968,40
0,46.3968,44
0,46.3968,35
0,46.3968,41
0,46.3968,42
0,46.3968,41
0,46.3968,41
0,46.3968,26
0,46.3968,29
0,46.3968,27
0,46.3968,40
0,46.3968,37
0,46.3968,39
0,46.3968,50
0,46.3968,42
0,46.3968,61
0,46.3968,66
0,46.3968,28
0,46.3968,44
0,46.3968,46
0,46.3968,34
0,46.3968,25
0,46.3968,34
0,46.3968,34
0,46.3968,49
0,46.3968,23
0,46.3968,46
0,59.8626,40
0,59.8626,41
0,59.8626,51
0,59.8626,26
0,59.8626,42
0,59.8626,41
0,59.8626,40
0,59.8626,46
0,59.8626,47
0,59.8626,59
0,59.8626,32
0,59.8626,23
0,59.8626,64
0,59.8626,30
0,59.8626,28
0,59.8626,31
0,59.8626,39
0,59.8626,40
0,59.8626,39
0,59.8626,24
0,59.8626,21
0,59.8626,43
0,59.8626,61
0,59.8626,66
0,59.8626,38
0,59.8626,39
0,59.8626,41
0,59.8626,29
0,59.8626,33
0,59.8626,29
0,59.9401,27
0,59.9401,25
0,59.9401,45
0,59.9401,40
0,59.9401,40
0,59.9401,38
0,59.9401,40
0,59.9401,40
0,59.9401,41
0,59.9401,40
0,59.9401,40
0,59.9401,40
0,59.9401,46
0,59.9401,43
0,59.9401,34
0,59.9401,24
0,59.9401,30
0,59.9401,26
0,59.9401,38
0,59.9401,41
0,59.9401,40
0,59.9401,25
0,59.9401,30
0,59.9401,26
0,59.9401,24
0,59.9401,37
0,59.9401,42
0,59.9401,35
0,59.9401,32
0,59.9401,25
0,59.9401,42
0,60.2172,63
0,60.2172,40
0,60.2172,40
0,60.2172,41
0,60.2172,40
0,60.2172,40
0,60.2172,41
0,60.2172,41
0,60.2172,41
0,60.2172,39
0,60.2172,45
0,60.2172,39
0,60.2172,39
0,60.2172,38
0,60.2172,40
0,60.2172,39
0,60.2172,41
0,60.2172,33
0,60.2172,24
0,60.2172,47
0,60.2172,46
0,60.2172,41
0,60.2172,39
0,60.2172,40
0,60.2172,38
0,60.2172,41
0,60.2172,30
0,60.2172,37
0,60.2172,39
0,60.2172,39
0,59.761,19
0,59.761,24
0,59.761,29
0,59.761,24
0,59.761,37
0,59.761,39
0,59.761,30
0,59.761,41
0,59.761,42
0,59.761,29
0,59.761,41
0,59.761,32
0,59.761,33
0,59.761,29
0,59.761,43
0,59.761,53
0,59.761,27
0,59.761,43
0,59.761,40
0,59.761,38
0,59.761,52
0,59.761,55
0,59.761,55
0,59.761,46
0,59.761,45
0,59.761,44
0,59.761,36
0,59.761,40
0,59.761,40
0,59.761,39
0,60.2767,40
0,60.2767,41
0,60.2767,32
0,60.2767,23
0,60.2767,42
0,60.2767,39
0,60.2767,39
0,60.2767,45
0,60.2767,29
0,60.2767,28
0,60.2767,30
0,60.2767,62
0,60.2767,40
0,60.2767,27
0,60.2767,33
0,60.2767,29
0,60.2767,38
0,60.2767,42
0,60.2767,28
