0,0,1286
0,0,975
0,0,1284
0,0,1417
0,0,2679
0,0,2654
0,0,2634
0,0,2818
0,0,1509
0,0,2548
0,0,1557
0,0,1714
0,0,2569
0,0,2578
0,0,2339
0,0,1629
0,0,1299
0,0,1300
0,0,1551
0,0,1346
0,0,1279
0,0,1319
0,0,1712
0,45.7256,1622
0,45.7256,1336
0,45.7256,1324
0,45.7256,1320
0,45.7256,1319
0,45.7256,1310
0,45.7256,2472
0,45.7256,2454
0,45.7256,2540
0,45.7256,2470
0,45.7256,2501
0,45.7256,2607
0,45.7256,2512
0,45.7256,2368
0,45.7256,2699
0,45.7256,2611
0,45.7256,2546
0,45.7256,2609
0,45.7256,2592
0,45.7256,1482
0,45.7256,1301
0,45.7256,2596
0,45.7256,2608
0,45.7256,1638
0,45.7256,1699
0,45.7256,1352
0,45.7256,1370
0,45.7256,2638
0,45.7256,2635
0,45.7256,2455
0,45.7256,2614
0,59.9214,1504
0,59.9214,2498
0,59.9214,1441
0,59.9214,2581
0,59.9214,2612
0,59.9214,2588
0,59.9214,2615
0,59.9214,2475
0,59.9214,2635
0,59.9214,2599
0,59.9214,2602
0,59.9214,2619
0,59.9214,2616
0,59.9214,2245
0,59.9214,2493
0,59.9214,1422
0,59.9214,2199
0,59.9214,2479
0,59.9214,2617
0,59.9214,2588
0,59.9214,1710
0,59.9214,2609
0,59.9214,2637
0,59.9214,2217
0,59.9214,2605
0,59.9214,2222
0,59.9214,2611
0,59.9214,2484
0,59.9214,2607
0,59.9214,2607
0,60.396,2476
0,60.396,1304
0,60.396,1310
0,60.396,1403
0,60.396,1306
0,60.396,1354
0,60.396,1391
0,60.396,1413
0,60.396,2931
0,60.396,1571
0,60.396,1708
0,60.396,1291
0,60.396,1322
0,60.396,2488
0,60.396,2638
0,60.396,1287
0,60.396,1368
0,60.396,1313
0,60.396,1275
0,60.396,1295
0,60.396,1289
0,60.396,1378
0,60.396,2807
0,60.396,2054
0,60.396,1021
0,60.396,1277
0,60.396,1118
0,60.396,1097
0,60.396,1056
0,60.396,2706
0,60.396,2277
0,60.2767,1903
0,60.2767,2239
0,60.2767,1344
0,60.2767,1314
0,60.2767,2494
0,60.2767,2230
0,60.2767,2494
0,60.2767,1712
0,60.2767,1357
0,60.2767,1117
0,60.2767,1357
0,60.2767,1097
0,60.2767,1354
0,60.2767,1104
0,60.2767,1273
0,60.2767,1349
0,60.2767,953
0,60.2767,1060
0,60.2767,1377
0,60.2767,965
0,60.2767,1028
0,60.2767,982
0,60.2767,1357
0,60.2767,1108
0,60.2767,1310
0,60.2767,1038
0,60.2767,1359
0,60.2767,1206
0,60.2767,1685
0,60.2767,2791
0,60.2767,2433
0,62.1915,1303
0,62.1915,1336
0,62.1915,1268
0,62.1915,1096
0,62.1915,1422
0,62.1915,1068
0,62.1915,1318
0,62.1915,2229
0,62.1915,2720
0,62.1915,1302
0,62.1915,2392
0,62.1915,1326
0,62.1915,1245
0,62.1915,2585
0,62.1915,2371
0,62.1915,1290
0,62.1915,2395
0,62.1915,2531
0,62.1915,1212
0,62.1915,1377
0,62.1915,1301
0,62.1915,1276
0,62.1915,2579
0,62.1915,2643
0,62.1915,1478
0,62.1915,2618
0,62.1915,1326
0,62.1915,1065
0,62.1915,1125
0,62.1915,1308
0,62.1915,1414
0,59.9214,1349
0,59.9214,1437
0,59.9214,1393
0,59.9214,1331
0,59.9214,1252
0,59.9214,1319
0,59.9214,1282
0,59.9214,2726
0,59.9214,1042
0,59.9214,2360
0,59.9214,1358
0,59.9214,1110
0,59.9214,1359
0,59.9214,1295
0,59.9214,1114
0,59.9214,2408
0,59.9214,2357
0,59.9214,1388
0,59.9214,1276
0,59.9214,2603
0,59.9214,1044
0,59.9214,2522
0,59.9214,1042
22,59.9214,6262
22,59.9214,7560
22,59.9214,10239
22,59.9214,7816
22,59.9214,7838
22,59.9214,6850
22,59.9214,7417
22,58.5938,8514
22,58.5938,7139
22,58.5938,7607
22,58.5938,10541
22,58.5938,10605
22,58.5938,10840
22,58.5938,10771
22,58.5938,7866
22,58.5938,10393
22,58.5938,10539
